SentimentDate,Subject,AvgRawSentiment,NormalizedSentimentScore
2025-07-02,cynthia lummis,,
2025-07-02,dan sullivan,,
2025-07-02,dave mccormick,,
2025-07-02,deb fischer,,
2025-07-02,ed markey,,
2025-07-02,elizabeth warren,,
2025-07-02,eric schmitt,,
2025-07-02,evan bayh,,
2025-07-02,gary peters,,
2025-07-02,j.d. vance,,
2025-07-02,james lankford,,
2025-07-02,joe manchin,,
2025-07-02,john cornyn,,
2025-07-02,john fetterman,,
2025-07-02,john hickenlooper,,
2025-07-02,john thune,,
2025-07-02,jon ossoff,,
2025-07-02,joni ernst,,
2025-07-02,josh hawley,,
2025-07-02,katie britt,,
2025-07-02,katie porter,,
2025-07-02,kirsten gillibrand,,
2025-07-02,kyrsten sinema,,
2025-07-02,lindsey graham,,
2025-07-02,lisa murkowski,,
2025-07-02,maggie hassan,,
2025-07-02,maria cantwell,,
2025-07-02,markwayne mullin,,
2025-07-02,marsha blackburn,,
2025-07-02,martin heinrich,,
2025-07-02,mazie hirono,,
2025-07-02,michael bennet,,
2025-07-02,mitch mcconnell,,
2025-07-02,patty murray,,
2025-07-02,rand paul,,
2025-07-02,raphael warnock,,
2025-07-02,richard blumenthal,,
2025-07-02,rick scott,,
2025-07-02,roger marshall,,
2025-07-02,ron johnson,,
2025-07-02,ron wyden,,
2025-07-02,shelley moore capito,,
2025-07-02,sherrod brown,,
2025-07-02,steve daines,,
2025-07-02,susan collins,,
2025-07-02,tammy baldwin,,
2025-07-02,tammy duckworth,,
2025-07-02,ted budd,,
2025-07-02,thom tillis,,
2025-07-02,tim scott,,
2025-07-02,tina smith,,
2025-07-02,tom cotton,,
2025-07-03,alex padilla,,
2025-07-03,amy klobuchar,,
2025-07-03,andy beshear,,
2025-07-03,angus king,,
2025-07-03,ben cardin,,
2025-07-03,ben ray luján,,
2025-07-03,ben sasse,,
2025-07-03,bill cassidy,,
2025-07-03,bill hagerty,,
2025-07-03,bob casey,,
2025-07-03,chris coons,,
2025-07-03,chris murphy,,
2025-07-03,chris van hollen,,
2025-07-03,chuck schumer,,
2025-07-03,cory booker,,
2025-07-03,cynthia lummis,,
2025-07-03,dan sullivan,,
2025-07-03,deb fischer,,
2025-07-03,dianne feinstein,,
2025-07-03,ed markey,,
2025-07-03,elizabeth warren,,
2025-07-03,eric schmitt,,
2025-07-03,evan bayh,,
2025-07-03,gary peters,,
2025-07-03,j.d. vance,,
2025-07-03,james lankford,,
2025-07-03,jim risch,,
2025-07-03,joe manchin,,
2025-07-03,john cornyn,,
2025-07-03,john fetterman,,
2025-07-03,john hickenlooper,,
2025-07-03,john thune,,
2025-07-03,jon ossoff,,
2025-07-03,joni ernst,,
2025-07-03,josh hawley,,
2025-07-03,katie britt,,
2025-07-03,katie porter,,
2025-07-03,kirsten gillibrand,,
2025-07-03,lindsey graham,,
2025-07-03,lisa murkowski,,
2025-07-03,maria cantwell,,
2025-07-03,mark kelly,,
2025-07-03,markwayne mullin,,
2025-07-03,marsha blackburn,,
2025-07-03,michael bennet,,
2025-07-03,mike lee,,
2025-07-03,mitch mcconnell,,
2025-07-03,patty murray,,
2025-07-03,rand paul,,
2025-07-03,raphael warnock,,
2025-07-03,rick scott,,
2025-07-03,roger marshall,,
2025-07-03,ron johnson,,
2025-07-03,shelley moore capito,,
2025-07-03,sherrod brown,,
2025-07-03,susan collins,,
2025-07-03,tammy baldwin,,
2025-07-03,ted budd,,
2025-07-03,thom tillis,,
2025-07-03,tim scott,,
2025-07-03,tina smith,,
2025-07-03,tom cotton,,
2025-07-04,alex mooney,,
2025-07-04,alex padilla,,
2025-07-04,andy beshear,,
2025-07-04,angus king,,
2025-07-04,ben cardin,,
2025-07-04,ben ray luján,,
2025-07-04,ben sasse,,
2025-07-04,bill cassidy,,
2025-07-04,bob casey,,
2025-07-04,brian schatz,,
2025-07-04,carper,,
2025-07-04,chris coons,,
2025-07-04,chris murphy,,
2025-07-04,chris van hollen,,
2025-07-04,chuck schumer,,
2025-07-04,cory booker,,
2025-07-04,dan sullivan,,
2025-07-04,deb fischer,,
2025-07-04,dianne feinstein,,
2025-07-04,elizabeth warren,,
2025-07-04,eric schmitt,,
2025-07-04,gary peters,,
2025-07-04,j.d. vance,,
2025-07-04,jim risch,,
2025-07-04,john cornyn,,
2025-07-04,john fetterman,,
2025-07-04,john thune,,
2025-07-04,jon ossoff,,
2025-07-04,jon tester,,
2025-07-04,joni ernst,,
2025-07-04,josh hawley,,
2025-07-04,katie britt,,
2025-07-04,katie porter,,
2025-07-04,kirsten gillibrand,,
2025-07-04,lindsey graham,,
2025-07-04,lisa murkowski,,
2025-07-04,maria cantwell,,
2025-07-04,mark kelly,,
2025-07-04,markwayne mullin,,
2025-07-04,marsha blackburn,,
2025-07-04,martin heinrich,,
2025-07-04,michael bennet,,
2025-07-04,mike lee,,
2025-07-04,mitch mcconnell,,
2025-07-04,rand paul,,
2025-07-04,raphael warnock,,
2025-07-04,rick scott,,
2025-07-04,roger marshall,,
2025-07-04,ron johnson,,
2025-07-04,shelley moore capito,,
2025-07-04,sherrod brown,,
2025-07-04,steve daines,,
2025-07-04,susan collins,,
2025-07-04,tammy baldwin,,
2025-07-04,ted budd,,
2025-07-04,thom tillis,,
2025-07-04,tim scott,,
2025-07-04,tina smith,,
2025-07-04,tom cotton,,
2025-07-05,alex mooney,,
2025-07-05,alex padilla,,
2025-07-05,amy klobuchar,,
2025-07-05,andy beshear,,
2025-07-05,ben cardin,,
2025-07-05,ben ray luján,,
2025-07-05,bernie sanders,,
2025-07-05,bill cassidy,,
2025-07-05,bob casey,,
2025-07-05,brian schatz,,
2025-07-05,chris coons,,
2025-07-05,chris murphy,,
2025-07-05,chris van hollen,,
2025-07-05,chuck schumer,,
2025-07-05,cindy hyde-smith,,
2025-07-05,cory booker,,
2025-07-05,cynthia lummis,,
2025-07-05,dan sullivan,,
2025-07-05,deb fischer,,
2025-07-05,ed markey,,
2025-07-05,elizabeth warren,,
2025-07-05,eric schmitt,,
2025-07-05,gary peters,,
2025-07-05,j.d. vance,,
2025-07-05,john cornyn,,
2025-07-05,john fetterman,,
2025-07-05,john hickenlooper,,
2025-07-05,john thune,,
2025-07-05,jon ossoff,,
2025-07-05,joni ernst,,
2025-07-05,josh hawley,,
2025-07-05,kirsten gillibrand,,
2025-07-05,lindsey graham,,
2025-07-05,lisa murkowski,,
2025-07-05,maria cantwell,,
2025-07-05,mark kelly,,
2025-07-05,marsha blackburn,,
2025-07-05,martin heinrich,,
2025-07-05,michael bennet,,
2025-07-05,mike lee,,
2025-07-05,mitch mcconnell,,
2025-07-05,rand paul,,
2025-07-05,raphael warnock,,
2025-07-05,rick scott,,
2025-07-05,roger marshall,,
2025-07-05,ron johnson,,
2025-07-05,ron wyden,,
2025-07-05,shelley moore capito,,
2025-07-05,sherrod brown,,
2025-07-05,steve daines,,
2025-07-05,susan collins,,
2025-07-05,tammy duckworth,,
2025-07-05,ted budd,,
2025-07-05,thom tillis,,
2025-07-05,tim scott,,
2025-07-05,tina smith,,
2025-07-05,tom cotton,,
2025-07-06,alex mooney,,
2025-07-06,alex padilla,,
2025-07-06,amy klobuchar,,
2025-07-06,andy beshear,,
2025-07-06,angus king,,
2025-07-06,ben cardin,,
2025-07-06,ben ray luján,,
2025-07-06,bernie sanders,,
2025-07-06,bill cassidy,,
2025-07-06,bob casey,,
2025-07-06,chris coons,,
2025-07-06,chris murphy,,
2025-07-06,chris van hollen,,
2025-07-06,chuck schumer,,
2025-07-06,cory booker,,
2025-07-06,cynthia lummis,,
2025-07-06,dan sullivan,,
2025-07-06,dave mccormick,,
2025-07-06,deb fischer,,
2025-07-06,ed markey,,
2025-07-06,elizabeth warren,,
2025-07-06,evan bayh,,
2025-07-06,gary peters,,
2025-07-06,j.d. vance,,
2025-07-06,john cornyn,,
2025-07-06,john fetterman,,
2025-07-06,john thune,,
2025-07-06,jon ossoff,,
2025-07-06,joni ernst,,
2025-07-06,josh hawley,,
2025-07-06,kirsten gillibrand,,
2025-07-06,kyrsten sinema,,
2025-07-06,lincoln chafee,,
2025-07-06,lindsey graham,,
2025-07-06,lisa murkowski,,
2025-07-06,mark kelly,,
2025-07-06,markwayne mullin,,
2025-07-06,marsha blackburn,,
2025-07-06,martin heinrich,,
2025-07-06,mazie hirono,,
2025-07-06,michael bennet,,
2025-07-06,mike lee,,
2025-07-06,mitch mcconnell,,
2025-07-06,rand paul,,
2025-07-06,raphael warnock,,
2025-07-06,rick scott,,
2025-07-06,roger marshall,,
2025-07-06,ron johnson,,
2025-07-06,ron wyden,,
2025-07-06,sherrod brown,,
2025-07-06,susan collins,,
2025-07-06,tammy baldwin,,
2025-07-06,tammy duckworth,,
2025-07-06,thom tillis,,
2025-07-06,tim scott,,
2025-07-06,tina smith,,
2025-07-06,tom cotton,,
2025-07-07,alex padilla,,
2025-07-07,amy klobuchar,,
2025-07-07,andy beshear,,
2025-07-07,angus king,,
2025-07-07,ben cardin,,
2025-07-07,ben ray luján,,
2025-07-07,bernie moreno,,
2025-07-07,bernie sanders,,
2025-07-07,bill cassidy,,
2025-07-07,bob casey,,
2025-07-07,bob menendez,,
2025-07-07,carper,,
2025-07-07,chris murphy,,
2025-07-07,chris van hollen,,
2025-07-07,chuck schumer,,
2025-07-07,cory booker,,
2025-07-07,cynthia lummis,,
2025-07-07,dan sullivan,,
2025-07-07,dave mccormick,,
2025-07-07,deb fischer,,
2025-07-07,ed markey,,
2025-07-07,elizabeth warren,,
2025-07-07,eric schmitt,,
2025-07-07,evan bayh,,
2025-07-07,gary peters,,
2025-07-07,j.d. vance,,
2025-07-07,joe manchin,,
2025-07-07,john cornyn,,
2025-07-07,john fetterman,,
2025-07-07,john hickenlooper,,
2025-07-07,john thune,,
2025-07-07,jon ossoff,,
2025-07-07,joni ernst,,
2025-07-07,josh hawley,,
2025-07-07,kirsten gillibrand,,
2025-07-07,kyrsten sinema,,
2025-07-07,lincoln chafee,,
2025-07-07,lindsey graham,,
2025-07-07,lisa murkowski,,
2025-07-07,mark kelly,,
2025-07-07,markwayne mullin,,
2025-07-07,martin heinrich,,
2025-07-07,mazie hirono,,
2025-07-07,michael bennet,,
2025-07-07,mike lee,,
2025-07-07,mike rounds,,
2025-07-07,mitch mcconnell,,
2025-07-07,rand paul,,
2025-07-07,rick scott,,
2025-07-07,roger marshall,,
2025-07-07,ron johnson,,
2025-07-07,ron wyden,,
2025-07-07,shelley moore capito,,
2025-07-07,susan collins,,
2025-07-07,tammy duckworth,,
2025-07-07,ted budd,,
2025-07-07,Ted Cruz,-0.5564593301435404,221.0
2025-07-07,thom tillis,,
2025-07-07,tim scott,,
2025-07-07,tina smith,,
2025-07-07,tom cotton,,
2025-07-08,alex padilla,,
2025-07-08,amy klobuchar,,
2025-07-08,andy beshear,,
2025-07-08,angus king,,
2025-07-08,ben cardin,,
2025-07-08,ben ray luján,,
2025-07-08,bernie moreno,,
2025-07-08,bernie sanders,,
2025-07-08,bob casey,,
2025-07-08,bob menendez,,
2025-07-08,carper,,
2025-07-08,chris coons,,
2025-07-08,chris murphy,,
2025-07-08,chris van hollen,,
2025-07-08,chuck schumer,,
2025-07-08,cory booker,,
2025-07-08,dan sullivan,,
2025-07-08,deb fischer,,
2025-07-08,dick durbin,,
2025-07-08,elizabeth warren,,
2025-07-08,gary peters,,
2025-07-08,j.d. vance,,
2025-07-08,jim risch,,
2025-07-08,joe manchin,,
2025-07-08,john cornyn,,
2025-07-08,john fetterman,,
2025-07-08,john kennedy,,
2025-07-08,john thune,,
2025-07-08,jon ossoff,,
2025-07-08,joni ernst,,
2025-07-08,josh hawley,,
2025-07-08,kirsten gillibrand,,
2025-07-08,kyrsten sinema,,
2025-07-08,lindsey graham,,
2025-07-08,lisa murkowski,,
2025-07-08,mark kelly,,
2025-07-08,markwayne mullin,,
2025-07-08,martin heinrich,,
2025-07-08,mike lee,,
2025-07-08,mike rounds,,
2025-07-08,mitch mcconnell,,
2025-07-08,pete ricketts,,
2025-07-08,rand paul,,
2025-07-08,rick scott,,
2025-07-08,roger marshall,,
2025-07-08,roger wicker,,
2025-07-08,ron johnson,,
2025-07-08,ron wyden,,
2025-07-08,shelley moore capito,,
2025-07-08,sherrod brown,,
2025-07-08,susan collins,,
2025-07-08,Ted Cruz,-0.6654384672070767,167.0
2025-07-08,thom tillis,,
2025-07-08,tim scott,,
2025-07-08,tina smith,,
2025-07-08,tom cotton,,
2025-07-09,alex padilla,,
2025-07-09,amy klobuchar,,
2025-07-09,andy beshear,,
2025-07-09,angus king,,
2025-07-09,ben cardin,,
2025-07-09,ben ray luján,,
2025-07-09,bernie moreno,,
2025-07-09,bernie sanders,,
2025-07-09,bill cassidy,,
2025-07-09,bob casey,,
2025-07-09,carper,,
2025-07-09,chris murphy,,
2025-07-09,chris van hollen,,
2025-07-09,chuck schumer,,
2025-07-09,cory booker,,
2025-07-09,dan sullivan,,
2025-07-09,ed markey,,
2025-07-09,elizabeth warren,,
2025-07-09,eric schmitt,,
2025-07-09,evan bayh,,
2025-07-09,gary peters,,
2025-07-09,george f. murphy,,
2025-07-09,j.d. vance,,
2025-07-09,jerry moran,,
2025-07-09,jim risch,,
2025-07-09,joe manchin,,
2025-07-09,john cornyn,,
2025-07-09,john fetterman,,
2025-07-09,john kennedy,,
2025-07-09,john thune,,
2025-07-09,jon ossoff,,
2025-07-09,josh hawley,,
2025-07-09,katie britt,,
2025-07-09,lincoln chafee,,
2025-07-09,lindsey graham,,
2025-07-09,lisa murkowski,,
2025-07-09,marco rubio,,
2025-07-09,mark kelly,,
2025-07-09,markwayne mullin,,
2025-07-09,marsha blackburn,,
2025-07-09,mike lee,,
2025-07-09,mike rounds,,
2025-07-09,mitch mcconnell,,
2025-07-09,pete ricketts,,
2025-07-09,rand paul,,
2025-07-09,rick scott,,
2025-07-09,roger marshall,,
2025-07-09,ron johnson,,
2025-07-09,ron wyden,,
2025-07-09,shelley moore capito,,
2025-07-09,susan collins,,
2025-07-09,tammy baldwin,,
2025-07-09,Ted Cruz,-0.6425999999999995,178.0
2025-07-09,thom tillis,,
2025-07-09,tim scott,,
2025-07-09,tina smith,,
2025-07-09,tom cotton,,
2025-07-09,tommy tuberville,,
2025-07-10,alex mooney,,
2025-07-10,alex padilla,,
2025-07-10,amy klobuchar,,
2025-07-10,andy beshear,,
2025-07-10,angus king,,
2025-07-10,ben ray luján,,
2025-07-10,bernie moreno,,
2025-07-10,bernie sanders,,
2025-07-10,bill cassidy,,
2025-07-10,bob casey,,
2025-07-10,carper,,
2025-07-10,catherine cortez masto,,
2025-07-10,charles grassley,,
2025-07-10,chris murphy,,
2025-07-10,chris van hollen,,
2025-07-10,chuck schumer,,
2025-07-10,cory booker,,
2025-07-10,dan sullivan,,
2025-07-10,dave mccormick,,
2025-07-10,ed markey,,
2025-07-10,elizabeth warren,,
2025-07-10,eric schmitt,,
2025-07-10,evan bayh,,
2025-07-10,gary peters,,
2025-07-10,george f. murphy,,
2025-07-10,j.d. vance,,
2025-07-10,jacky rosen,,
2025-07-10,jeff merkley,,
2025-07-10,jerry moran,,
2025-07-10,joe manchin,,
2025-07-10,john cornyn,,
2025-07-10,john fetterman,,
2025-07-10,john kennedy,,
2025-07-10,john thune,,
2025-07-10,jon ossoff,,
2025-07-10,joni ernst,,
2025-07-10,josh hawley,,
2025-07-10,katie britt,,
2025-07-10,kirsten gillibrand,,
2025-07-10,lincoln chafee,,
2025-07-10,lindsey graham,,
2025-07-10,marco rubio,,
2025-07-10,mark kelly,,
2025-07-10,marsha blackburn,,
2025-07-10,michael bennet,,
2025-07-10,mike lee,,
2025-07-10,mike rounds,,
2025-07-10,mitch mcconnell,,
2025-07-10,pete ricketts,,
2025-07-10,rand paul,,
2025-07-10,raphael warnock,,
2025-07-10,rick scott,,
2025-07-10,roger marshall,,
2025-07-10,ron johnson,,
2025-07-10,ron wyden,,
2025-07-10,shelley moore capito,,
2025-07-10,sherrod brown,,
2025-07-10,susan collins,,
2025-07-10,tammy baldwin,,
2025-07-10,Ted Cruz,-0.6231999999999992,188.0
2025-07-10,thom tillis,,
2025-07-10,tim scott,,
2025-07-10,tina smith,,
2025-07-10,tom cotton,,
2025-07-10,tommy tuberville,,
2025-07-11,alex padilla,,
2025-07-11,amy klobuchar,,
2025-07-11,andy beshear,,
2025-07-11,angus king,,
2025-07-11,ben cardin,,
2025-07-11,ben ray luján,,
2025-07-11,bernie moreno,,
2025-07-11,bernie sanders,,
2025-07-11,bob casey,,
2025-07-11,carper,,
2025-07-11,catherine cortez masto,,
2025-07-11,charles grassley,,
2025-07-11,chris murphy,,
2025-07-11,chris van hollen,,
2025-07-11,chuck schumer,,
2025-07-11,cory booker,,
2025-07-11,cynthia lummis,,
2025-07-11,dan sullivan,,
2025-07-11,dave mccormick,,
2025-07-11,dick durbin,,
2025-07-11,elizabeth warren,,
2025-07-11,eric schmitt,,
2025-07-11,evan bayh,,
2025-07-11,gary peters,,
2025-07-11,george f. murphy,,
2025-07-11,j.d. vance,,
2025-07-11,jeff merkley,,
2025-07-11,john cornyn,,
2025-07-11,john fetterman,,
2025-07-11,john kennedy,,
2025-07-11,john thune,,
2025-07-11,joni ernst,,
2025-07-11,josh hawley,,
2025-07-11,katie britt,,
2025-07-11,katie porter,,
2025-07-11,kirsten gillibrand,,
2025-07-11,lincoln chafee,,
2025-07-11,lindsey graham,,
2025-07-11,lisa murkowski,,
2025-07-11,marco rubio,,
2025-07-11,mark kelly,,
2025-07-11,marsha blackburn,,
2025-07-11,martin heinrich,,
2025-07-11,michael bennet,,
2025-07-11,mike lee,,
2025-07-11,mike rounds,,
2025-07-11,mitch mcconnell,,
2025-07-11,pete ricketts,,
2025-07-11,rand paul,,
2025-07-11,raphael warnock,,
2025-07-11,richard blumenthal,,
2025-07-11,rick scott,,
2025-07-11,roger marshall,,
2025-07-11,ron johnson,,
2025-07-11,ron wyden,,
2025-07-11,sherrod brown,,
2025-07-11,susan collins,,
2025-07-11,tammy baldwin,,
2025-07-11,Ted Cruz,-0.6295454545454547,185.0
2025-07-11,thom tillis,,
2025-07-11,tim scott,,
2025-07-11,tina smith,,
2025-07-11,tom cotton,,
2025-07-11,tommy tuberville,,
2025-07-12,alex padilla,,
2025-07-12,amy klobuchar,,
2025-07-12,andy beshear,,
2025-07-12,angus king,,
2025-07-12,ben cardin,,
2025-07-12,ben ray luján,,
2025-07-12,bernie moreno,,
2025-07-12,bernie sanders,,
2025-07-12,catherine cortez masto,,
2025-07-12,charles grassley,,
2025-07-12,chris murphy,,
2025-07-12,chris van hollen,,
2025-07-12,chuck schumer,,
2025-07-12,cory booker,,
2025-07-12,cynthia lummis,,
2025-07-12,dan sullivan,,
2025-07-12,dave mccormick,,
2025-07-12,dianne feinstein,,
2025-07-12,dick durbin,,
2025-07-12,elizabeth warren,,
2025-07-12,eric schmitt,,
2025-07-12,gary peters,,
2025-07-12,george f. murphy,,
2025-07-12,j.d. vance,,
2025-07-12,jeff merkley,,
2025-07-12,joe manchin,,
2025-07-12,john cornyn,,
2025-07-12,john fetterman,,
2025-07-12,john kennedy,,
2025-07-12,jon ossoff,,
2025-07-12,joni ernst,,
2025-07-12,josh hawley,,
2025-07-12,katie britt,,
2025-07-12,katie porter,,
2025-07-12,kirsten gillibrand,,
2025-07-12,lindsey graham,,
2025-07-12,lisa murkowski,,
2025-07-12,marco rubio,,
2025-07-12,maria cantwell,,
2025-07-12,mark kelly,,
2025-07-12,mazie hirono,,
2025-07-12,michael bennet,,
2025-07-12,mike lee,,
2025-07-12,mike rounds,,
2025-07-12,mitch mcconnell,,
2025-07-12,rand paul,,
2025-07-12,rick scott,,
2025-07-12,roger marshall,,
2025-07-12,ron johnson,,
2025-07-12,ron wyden,,
2025-07-12,sherrod brown,,
2025-07-12,susan collins,,
2025-07-12,tammy baldwin,,
2025-07-12,tammy duckworth,,
2025-07-12,ted cruz,-0.6711111111111112,164.0
2025-07-12,thom tillis,,
2025-07-12,tim scott,,
2025-07-12,tina smith,,
2025-07-12,tom cotton,,
2025-07-13,andy beshear,,
2025-07-13,angus king,,
2025-07-13,ben cardin,,
2025-07-13,ben ray luján,,
2025-07-13,bernie moreno,,
2025-07-13,bernie sanders,,
2025-07-13,bill cassidy,,
2025-07-13,bob casey,,
2025-07-13,bob menendez,,
2025-07-13,carper,,
2025-07-13,chris murphy,,
2025-07-13,chris van hollen,,
2025-07-13,chuck schumer,,
2025-07-13,cory booker,,
2025-07-13,dave mccormick,,
2025-07-13,dianne feinstein,,
2025-07-13,dick durbin,,
2025-07-13,elizabeth warren,,
2025-07-13,eric schmitt,,
2025-07-13,gary peters,,
2025-07-13,george f. murphy,,
2025-07-13,j.d. vance,,
2025-07-13,jeff merkley,,
2025-07-13,joe manchin,,
2025-07-13,john cornyn,,
2025-07-13,john fetterman,,
2025-07-13,john kennedy,,
2025-07-13,john thune,,
2025-07-13,jon ossoff,,
2025-07-13,joni ernst,,
2025-07-13,josh hawley,,
2025-07-13,katie britt,,
2025-07-13,katie porter,,
2025-07-13,kirsten gillibrand,,
2025-07-13,lindsey graham,,
2025-07-13,lisa murkowski,,
2025-07-13,marco rubio,,
2025-07-13,mark kelly,,
2025-07-13,martin heinrich,,
2025-07-13,mazie hirono,,
2025-07-13,michael bennet,,
2025-07-13,mike lee,,
2025-07-13,mike rounds,,
2025-07-13,mitch mcconnell,,
2025-07-13,rand paul,,
2025-07-13,raphael warnock,,
2025-07-13,rick scott,,
2025-07-13,roger marshall,,
2025-07-13,ron johnson,,
2025-07-13,shelley moore capito,,
2025-07-13,sherrod brown,,
2025-07-13,susan collins,,
2025-07-13,tammy baldwin,,
2025-07-13,tammy duckworth,,
2025-07-13,ted cruz,-0.7038461538461539,148.0
2025-07-13,thom tillis,,
2025-07-13,tim scott,,
2025-07-13,tina smith,,
2025-07-13,tom cotton,,
2025-07-14,andy beshear,,
2025-07-14,angus king,,
2025-07-14,ben ray luján,,
2025-07-14,bernie moreno,,
2025-07-14,bernie sanders,,
2025-07-14,bob casey,,
2025-07-14,bob menendez,,
2025-07-14,carper,,
2025-07-14,chris murphy,,
2025-07-14,chris van hollen,,
2025-07-14,chuck schumer,,
2025-07-14,dave mccormick,,
2025-07-14,gary peters,,
2025-07-14,george f. murphy,,
2025-07-14,j.d. vance,,
2025-07-14,joe manchin,,
2025-07-14,john fetterman,,
2025-07-14,john kennedy,,
2025-07-14,josh hawley,,
2025-07-14,katie britt,,
2025-07-14,katie porter,,
2025-07-14,kirsten gillibrand,,
2025-07-14,kyrsten sinema,,
2025-07-14,lindsey graham,,
2025-07-14,lisa murkowski,,
2025-07-14,marco rubio,,
2025-07-14,mark kelly,,
